topology_id,node_id,x_m,y_m,depth_m,initial_energy_j,layer
uniform_s500_n300_seed4003,264,29.535735,318.963104,456.528492,0.5,16
uniform_s500_n300_seed4003,265,345.525441,449.213884,262.524693,0.5,10
uniform_s500_n300_seed4003,266,267.743916,155.77346,76.605923,0.5,3
uniform_s500_n300_seed4003,267,54.167547,109.785961,418.062333,0.5,15
uniform_s500_n300_seed4003,268,117.636233,253.912057,153.331064,0.5,6
uniform_s500_n300_seed4003,269,276.229564,155.774656,297.994813,0.5,11
uniform_s500_n300_seed4003,270,395.107299,57.583128,478.539895,0.5,17
uniform_s500_n300_seed4003,271,274.052063,198.018105,430.345978,0.5,15
uniform_s500_n300_seed4003,272,93.286467,357.319981,179.100181,0.5,7
uniform_s500_n300_seed4003,273,292.615906,215.753315,302.033488,0.5,11
uniform_s500_n300_seed4003,274,236.222794,245.753379,347.283627,0.5,12
uniform_s500_n300_seed4003,275,464.075358,348.542471,494.93931,0.5,17
uniform_s500_n300_seed4003,276,412.714127,408.097098,297.966916,0.5,11
uniform_s500_n300_seed4003,277,452.37614,295.620324,97.519764,0.5,4
uniform_s500_n300_seed4003,278,142.89565,363.047061,95.107615,0.5,4
uniform_s500_n300_seed4003,279,325.582924,59.379473,469.611485,0.5,16
uniform_s500_n300_seed4003,280,414.580415,86.420373,465.026848,0.5,16
uniform_s500_n300_seed4003,281,186.902417,494.566766,247.832925,0.5,9
uniform_s500_n300_seed4003,282,295.678555,133.694781,251.672643,0.5,9
uniform_s500_n300_seed4003,283,245.644676,134.308228,125.500763,0.5,5
uniform_s500_n300_seed4003,284,271.895084,284.168779,473.655673,0.5,17
uniform_s500_n300_seed4003,285,498.235416,55.241485,51.282158,0.5,3
uniform_s500_n300_seed4003,286,340.458129,203.630737,367.608213,0.5,13
uniform_s500_n300_seed4003,287,486.85897,488.512245,117.779089,0.5,5
uniform_s500_n300_seed4003,288,71.986679,67.279466,200.594123,0.5,8
uniform_s500_n300_seed4003,289,395.017596,493.390688,329.680122,0.5,12
uniform_s500_n300_seed4003,290,91.191058,221.948073,61.642473,0.5,3
uniform_s500_n300_seed4003,291,24.441533,327.688844,333.638518,0.5,12
uniform_s500_n300_seed4003,292,285.561713,3.272606,150.797289,0.5,6
uniform_s500_n300_seed4003,293,253.83935,282.871754,408.282156,0.5,14
uniform_s500_n300_seed4003,294,490.897216,51.446282,62.663038,0.5,3
uniform_s500_n300_seed4003,295,479.237013,48.069614,401.864913,0.5,14
uniform_s500_n300_seed4003,296,453.786373,414.289345,36.737866,0.5,2
uniform_s500_n300_seed4003,297,60.896621,45.744694,420.460006,0.5,15
uniform_s500_n300_seed4003,298,21.02722,404.878022,65.482324,0.5,3
uniform_s500_n300_seed4003,299,54.279776,433.736414,198.474978,0.5,7
uniform_s500_n300_seed4004,0,401.667215,354.062369,322.60689,0.5,12
uniform_s500_n300_seed4004,1,79.177775,62.088471,236.826898,0.5,9
uniform_s500_n300_seed4004,2,474.701881,459.713416,335.890031,0.5,12
uniform_s500_n300_seed4004,3,496.952472,188.798701,408.181814,0.5,14
uniform_s500_n300_seed4004,4,395.73092,324.523597,24.791508,0.5,2
uniform_s500_n300_seed4004,5,135.928796,249.656224,414.305018,0.5,15
uniform_s500_n300_seed4004,6,324.607206,135.868978,302.091423,0.5,11
uniform_s500_n300_seed4004,7,58.555672,402.375232,229.557964,0.5,8
uniform_s500_n300_seed4004,8,435.232992,219.211492,253.48035,0.5,9
uniform_s500_n300_seed4004,9,456.872581,2.373507,290.229836,0.5,11
uniform_s500_n300_seed4004,10,463.952872,92.230468,20.31668,0.5,2
uniform_s500_n300_seed4004,11,60.430998,116.066541,315.564827,0.5,11
uniform_s500_n300_seed4004,12,172.626602,430.456631,147.167863,0.5,6
uniform_s500_n300_seed4004,13,28.025685,132.516903,242.373171,0.5,9
uniform_s500_n300_seed4004,14,330.939623,237.341804,394.473053,0.5,14
uniform_s500_n300_seed4004,15,258.729503,198.82421,214.118204,0.5,8
uniform_s500_n300_seed4004,16,359.758339,458.344672,139.511511,0.5,5
uniform_s500_n300_seed4004,17,64.786949,91.757602,341.413657,0.5,12
uniform_s500_n300_seed4004,18,342.947804,367.556689,242.67818,0.5,9
uniform_s500_n300_seed4004,19,491.942103,483.086721,246.799273,0.5,9
uniform_s500_n300_seed4004,20,38.710587,374.845689,167.973337,0.5,6
uniform_s500_n300_seed4004,21,262.787582,430.324392,351.243247,0.5,13
uniform_s500_n300_seed4004,22,477.007645,370.047116,487.665772,0.5,17
uniform_s500_n300_seed4004,23,338.544817,152.480737,262.830586,0.5,10
uniform_s500_n300_seed4004,24,187.245784,44.668283,133.100842,0.5,5
uniform_s500_n300_seed4004,25,465.895713,32.276789,152.705207,0.5,6
uniform_s500_n300_seed4004,26,135.760499,455.536741,112.29207,0.5,5
uniform_s500_n300_seed4004,27,25.807491,476.322432,94.706704,0.5,4
uniform_s500_n300_seed4004,28,432.544549,403.24753,430.573604,0.5,15
uniform_s500_n300_seed4004,29,251.169568,361.859418,409.340766,0.5,14
uniform_s500_n300_seed4004,30,484.617868,15.053159,205.262448,0.5,8
uniform_s500_n300_seed4004,31,211.356657,418.365146,213.869153,0.5,8
uniform_s500_n300_seed4004,32,426.933796,30.080882,426.141477,0.5,15
uniform_s500_n300_seed4004,33,49.604526,172.681771,337.575454,0.5,12
uniform_s500_n300_seed4004,34,73.669443,329.383143,157.021535,0.5,6
uniform_s500_n300_seed4004,35,82.878401,147.100281,67.587007,0.5,3
uniform_s500_n300_seed4004,36,28.441956,196.033293,217.522767,0.5,8
uniform_s500_n300_seed4004,37,57.860801,105.104963,422.780887,0.5,15
uniform_s500_n300_seed4004,38,155.07192,373.675054,454.991972,0.5,16
uniform_s500_n300_seed4004,39,218.848181,311.380887,72.761218,0.5,3
uniform_s500_n300_seed4004,40,111.884853,175.836426,134.207705,0.5,5
uniform_s500_n300_seed4004,41,452.894593,0.767738,319.298654,0.5,11
uniform_s500_n300_seed4004,42,481.817696,437.453616,219.899109,0.5,8
uniform_s500_n300_seed4004,43,90.996319,201.027056,439.028253,0.5,15
uniform_s500_n300_seed4004,44,355.076824,377.352238,379.01178,0.5,13
uniform_s500_n300_seed4004,45,281.176874,64.521858,233.928777,0.5,9
uniform_s500_n300_seed4004,46,156.260628,85.035868,82.97391,0.5,4
uniform_s500_n300_seed4004,47,416.60316,495.878482,34.067231,0.5,2
uniform_s500_n300_seed4004,48,317.393715,488.384529,94.781411,0.5,4
uniform_s500_n300_seed4004,49,474.047633,416.267668,191.414647,0.5,7
uniform_s500_n300_seed4004,50,356.82317,489.334991,66.552745,0.5,3
uniform_s500_n300_seed4004,51,437.132571,372.99557,436.875102,0.5,15
uniform_s500_n300_seed4004,52,54.427659,108.294708,253.153559,0.5,9
uniform_s500_n300_seed4004,53,285.950716,151.620556,57.872024,0.5,3
uniform_s500_n300_seed4004,54,291.386007,71.681818,298.633488,0.5,11
uniform_s500_n300_seed4004,55,29.727083,204.27354,342.163796,0.5,12
uniform_s500_n300_seed4004,56,227.769995,266.861341,117.677643,0.5,5
uniform_s500_n300_seed4004,57,373.067789,411.669775,4.246787,0.5,1
uniform_s500_n300_seed4004,58,242.361809,404.312462,54.745863,0.5,3
uniform_s500_n300_seed4004,59,92.105635,278.498172,445.33136,0.5,16
uniform_s500_n300_seed4004,60,155.668612,490.887875,113.927328,0.5,5
uniform_s500_n300_seed4004,61,195.361091,199.813415,467.201261,0.5,16
uniform_s500_n300_seed4004,62,3.545815,110.997962,16.964688,0.5,1
uniform_s500_n300_seed4004,63,237.179171,124.765724,203.289961,0.5,8
uniform_s500_n300_seed4004,64,194.470743,29.952692,384.389752,0.5,14
uniform_s500_n300_seed4004,65,120.049234,325.737777,269.900173,0.5,10
uniform_s500_n300_seed4004,66,198.017009,113.238112,173.707337,0.5,7
uniform_s500_n300_seed4004,67,174.835386,188.008366,24.77028,0.5,2
uniform_s500_n300_seed4004,68,162.889094,284.469324,152.152929,0.5,6
uniform_s500_n300_seed4004,69,392.30415,408.530276,437.512745,0.5,15
uniform_s500_n300_seed4004,70,498.109363,281.182486,154.72894,0.5,6
uniform_s500_n300_seed4004,71,385.340761,57.425622,227.392045,0.5,8
uniform_s500_n300_seed4004,72,105.251581,489.494294,385.571046,0.5,14
uniform_s500_n300_seed4004,73,207.785149,118.682475,472.776035,0.5,17
uniform_s500_n300_seed4004,74,254.774401,183.950056,351.322008,0.5,13
uniform_s500_n300_seed4004,75,364.865367,304.798052,114.422129,0.5,5
uniform_s500_n300_seed4004,76,398.552534,469.388954,466.104102,0.5,16
uniform_s500_n300_seed4004,77,190.593516,415.291577,111.112422,0.5,5
uniform_s500_n300_seed4004,78,237.100194,10.394746,190.542917,0.5,7
uniform_s500_n300_seed4004,79,400.193734,114.110673,282.61068,0.5,10
uniform_s500_n300_seed4004,80,297.218102,136.777786,459.289911,0.5,16
uniform_s500_n300_seed4004,81,469.52307,476.49963,297.867009,0.5,11
uniform_s500_n300_seed4004,82,339.550086,234.121535,364.965939,0.5,13
uniform_s500_n300_seed4004,83,77.967273,313.762374,454.649769,0.5,16
uniform_s500_n300_seed4004,84,403.069332,14.123723,416.220612,0.5,15
uniform_s500_n300_seed4004,85,467.710223,338.96315,455.235707,0.5,16
uniform_s500_n300_seed4004,86,435.21263,205.477733,111.482591,0.5,5
uniform_s500_n300_seed4004,87,202.266117,257.007333,416.209574,0.5,15
uniform_s500_n300_seed4004,88,172.134997,395.195197,472.524658,0.5,17
uniform_s500_n300_seed4004,89,248.122867,237.690369,43.466595,0.5,2
uniform_s500_n300_seed4004,90,460.878879,125.633164,208.782977,0.5,8
uniform_s500_n300_seed4004,91,332.543915,326.576689,171.957588,0.5,7
uniform_s500_n300_seed4004,92,19.02839,18.902293,394.199738,0.5,14
uniform_s500_n300_seed4004,93,25.533856,473.010523,487.356782,0.5,17
uniform_s500_n300_seed4004,94,265.877426,397.655511,91.407298,0.5,4
uniform_s500_n300_seed4004,95,278.952116,451.148745,290.834681,0.5,11
uniform_s500_n300_seed4004,96,193.506972,197.825483,458.515133,0.5,16
uniform_s500_n300_seed4004,97,389.538001,233.282805,474.373816,0.5,17
uniform_s500_n300_seed4004,98,455.823916,386.912783,264.352572,0.5,10
uniform_s500_n300_seed4004,99,167.505209,421.666531,445.230682,0.5,16
uniform_s500_n300_seed4004,100,385.573317,18.474514,200.302822,0.5,8
uniform_s500_n300_seed4004,101,444.408155,301.197504,356.144289,0.5,13
uniform_s500_n300_seed4004,102,132.741158,499.785212,124.596175,0.5,5
uniform_s500_n300_seed4004,103,313.807535,315.62139,106.652083,0.5,4
uniform_s500_n300_seed4004,104,488.046245,461.500662,396.103175,0.5,14
uniform_s500_n300_seed4004,105,473.487767,52.3716,434.813391,0.5,15
uniform_s500_n300_seed4004,106,289.871555,353.065639,362.550767,0.5,13
uniform_s500_n300_seed4004,107,407.10546,330.417028,70.967231,0.5,3
uniform_s500_n300_seed4004,108,321.655075,383.368195,347.407418,0.5,12
uniform_s500_n300_seed4004,109,101.802868,82.27311,332.896268,0.5,12
uniform_s500_n300_seed4004,110,15.826507,449.82712,367.448598,0.5,13
uniform_s500_n300_seed4004,111,341.570499,47.371325,177.305021,0.5,7
uniform_s500_n300_seed4004,112,486.360655,254.909316,76.940681,0.5,3
uniform_s500_n300_seed4004,113,146.223075,394.292984,27.409125,0.5,2
uniform_s500_n300_seed4004,114,18.452714,352.427941,48.510005,0.5,2
uniform_s500_n300_seed4004,115,4.547855,83.527349,315.909752,0.5,11
uniform_s500_n300_seed4004,116,485.160735,298.117991,106.53968,0.5,4
uniform_s500_n300_seed4004,117,35.203098,134.704961,340.834426,0.5,12
uniform_s500_n300_seed4004,118,243.927682,13.452318,25.577415,0.5,2
uniform_s500_n300_seed4004,119,483.760345,322.272682,16.962528,0.5,1
uniform_s500_n300_seed4004,120,287.183436,144.394456,435.995639,0.5,15
uniform_s500_n300_seed4004,121,392.715555,66.072295,333.19391,0.5,12
uniform_s500_n300_seed4004,122,250.197638,320.779553,144.227313,0.5,6
uniform_s500_n300_seed4004,123,78.321461,159.812188,490.854625,0.5,17
uniform_s500_n300_seed4004,124,7.107726,94.62397,487.595897,0.5,17
uniform_s500_n300_seed4004,125,78.484033,51.668392,6.628727,0.5,1
uniform_s500_n300_seed4004,126,222.458367,91.325964,448.490539,0.5,16
uniform_s500_n300_seed4004,127,332.947689,309.783422,458.930299,0.5,16
uniform_s500_n300_seed4004,128,463.924329,468.837241,178.851529,0.5,7
uniform_s500_n300_seed4004,129,20.426584,495.474575,250.613725,0.5,9
uniform_s500_n300_seed4004,130,351.664739,28.000354,235.101244,0.5,9
uniform_s500_n300_seed4004,131,242.162134,441.937942,4.699685,0.5,1
uniform_s500_n300_seed4004,132,325.08915,235.282848,93.68676,0.5,4
uniform_s500_n300_seed4004,133,363.304014,363.278281,223.475784,0.5,8
uniform_s500_n300_seed4004,134,457.336724,187.949032,134.845532,0.5,5
uniform_s500_n300_seed4004,135,380.372345,481.545062,25.06546,0.5,2
uniform_s500_n300_seed4004,136,488.170019,403.992087,75.577919,0.5,3
uniform_s500_n300_seed4004,137,115.587425,118.115377,240.587955,0.5,9
uniform_s500_n300_seed4004,138,65.105132,314.50762,109.94041,0.5,4
uniform_s500_n300_seed4004,139,218.469528,392.83686,54.990848,0.5,3
uniform_s500_n300_seed4004,140,7.404732,191.468948,31.927551,0.5,2
uniform_s500_n300_seed4004,141,67.739523,386.163138,254.007228,0.5,9
uniform_s500_n300_seed4004,142,73.587714,186.295205,405.148814,0.5,14
uniform_s500_n300_seed4004,143,343.665963,363.553119,421.186229,0.5,15
uniform_s500_n300_seed4004,144,179.68474,48.558793,330.021083,0.5,12
uniform_s500_n300_seed4004,145,338.939384,486.043938,60.02482,0.5,3
uniform_s500_n300_seed4004,146,370.070794,400.126198,421.695877,0.5,15
uniform_s500_n300_seed4004,147,266.90142,257.564751,209.624774,0.5,8
uniform_s500_n300_seed4004,148,449.257315,210.265929,14.407051,0.5,1
uniform_s500_n300_seed4004,149,358.383297,391.67183,97.828504,0.5,4
uniform_s500_n300_seed4004,150,238.827783,448.826527,488.696607,0.5,17
uniform_s500_n300_seed4004,151,492.426843,450.497189,332.55693,0.5,12
uniform_s500_n300_seed4004,152,136.246236,410.236189,153.616684,0.5,6
uniform_s500_n300_seed4004,153,92.721198,203.725998,34.751392,0.5,2
uniform_s500_n300_seed4004,154,337.337104,115.631238,441.476934,0.5,16
uniform_s500_n300_seed4004,155,132.688611,281.07885,405.121489,0.5,14
uniform_s500_n300_seed4004,156,302.92665,8.064959,333.164092,0.5,12
uniform_s500_n300_seed4004,157,134.397896,218.895837,95.051635,0.5,4
uniform_s500_n300_seed4004,158,125.87722,439.976248,407.497785,0.5,14
uniform_s500_n300_seed4004,159,290.814,200.659905,392.497144,0.5,14
uniform_s500_n300_seed4004,160,83.494773,357.113927,200.153205,0.5,8
uniform_s500_n300_seed4004,161,322.192035,499.013786,105.115792,0.5,4
uniform_s500_n300_seed4004,162,393.327431,310.551589,295.289613,0.5,11
uniform_s500_n300_seed4004,163,304.938606,103.091585,305.815598,0.5,11
uniform_s500_n300_seed4004,164,230.708769,333.867729,491.602367,0.5,17
uniform_s500_n300_seed4004,165,55.692297,431.510407,465.023195,0.5,16
uniform_s500_n300_seed4004,166,274.954015,464.353772,363.31145,0.5,13
uniform_s500_n300_seed4004,167,343.322325,195.080194,117.338284,0.5,5
uniform_s500_n300_seed4004,168,55.622782,280.461928,61.101272,0.5,3
uniform_s500_n300_seed4004,169,369.416122,270.354324,389.159398,0.5,14
uniform_s500_n300_seed4004,170,50.716068,358.084219,456.509516,0.5,16
uniform_s500_n300_seed4004,171,496.934561,221.362972,402.178157,0.5,14
uniform_s500_n300_seed4004,172,203.157155,341.687973,480.770478,0.5,17
uniform_s500_n300_seed4004,173,208.014774,235.043156,154.404645,0.5,6
uniform_s500_n300_seed4004,174,135.943396,109.745077,301.227099,0.5,11
uniform_s500_n300_seed4004,175,34.903254,65.985403,40.06299,0.5,2
uniform_s500_n300_seed4004,176,43.664767,275.583954,338.595114,0.5,12
uniform_s500_n300_seed4004,177,278.990517,233.238968,465.419313,0.5,16
uniform_s500_n300_seed4004,178,93.97086,430.416592,288.569391,0.5,10
uniform_s500_n300_seed4004,179,386.848587,7.98329,137.26449,0.5,5
uniform_s500_n300_seed4004,180,289.39434,455.873696,405.102906,0.5,14
uniform_s500_n300_seed4004,181,304.819523,405.767942,259.358583,0.5,9
uniform_s500_n300_seed4004,182,472.7403,202.847129,257.351657,0.5,9
uniform_s500_n300_seed4004,183,495.616471,103.912838,17.876159,0.5,1
uniform_s500_n300_seed4004,184,379.335184,13.827243,485.50573,0.5,17
uniform_s500_n300_seed4004,185,287.635485,85.203177,327.202147,0.5,12
uniform_s500_n300_seed4004,186,336.852999,81.835603,18.913219,0.5,1
uniform_s500_n300_seed4004,187,250.837639,187.46359,451.216117,0.5,16
uniform_s500_n300_seed4004,188,49.495402,165.443129,472.128896,0.5,17
uniform_s500_n300_seed4004,189,394.877302,200.270988,110.796502,0.5,5
uniform_s500_n300_seed4004,190,12.745533,230.47287,82.308355,0.5,4
uniform_s500_n300_seed4004,191,379.409032,191.640181,378.845448,0.5,13
uniform_s500_n300_seed4004,192,99.511729,109.349675,43.767982,0.5,2
uniform_s500_n300_seed4004,193,15.653185,278.041205,377.304516,0.5,13
uniform_s500_n300_seed4004,194,392.105766,407.310155,312.281316,0.5,11
uniform_s500_n300_seed4004,195,197.806453,139.75703,266.553414,0.5,10
uniform_s500_n300_seed4004,196,420.617897,62.670365,300.541157,0.5,11
uniform_s500_n300_seed4004,197,264.45682,120.288047,290.93386,0.5,11
uniform_s500_n300_seed4004,198,38.322231,393.901938,405.71115,0.5,14
uniform_s500_n300_seed4004,199,386.809649,258.64891,329.243301,0.5,12
uniform_s500_n300_seed4004,200,296.509247,406.917076,440.421228,0.5,16
uniform_s500_n300_seed4004,201,229.868778,376.305838,304.98234,0.5,11
uniform_s500_n300_seed4004,202,75.800489,27.381829,342.258055,0.5,12
uniform_s500_n300_seed4004,203,85.005927,201.957317,100.920826,0.5,4
uniform_s500_n300_seed4004,204,68.043895,186.68499,328.990737,0.5,12
uniform_s500_n300_seed4004,205,2.838106,473.826872,162.806411,0.5,6
uniform_s500_n300_seed4004,206,150.168256,473.48882,331.535801,0.5,12
uniform_s500_n300_seed4004,207,375.459286,37.708885,106.735416,0.5,4
uniform_s500_n300_seed4004,208,421.370612,316.60289,444.448578,0.5,16
uniform_s500_n300_seed4004,209,172.607387,53.394056,21.361494,0.5,2
uniform_s500_n300_seed4004,210,40.604162,132.684716,488.296981,0.5,17
uniform_s500_n300_seed4004,211,38.099645,284.856498,48.645832,0.5,2
uniform_s500_n300_seed4004,212,433.215148,218.146038,107.653132,0.5,4
uniform_s500_n300_seed4004,213,448.360197,60.584817,135.572954,0.5,5
uniform_s500_n300_seed4004,214,425.021525,205.505918,429.860546,0.5,15
uniform_s500_n300_seed4004,215,168.076503,148.064792,200.11401,0.5,8
uniform_s500_n300_seed4004,216,388.738393,55.222955,69.29142,0.5,3
uniform_s500_n300_seed4004,217,293.305384,73.931601,397.210809,0.5,14
uniform_s500_n300_seed4004,218,98.667989,257.212703,481.708723,0.5,17
uniform_s500_n300_seed4004,219,323.753388,400.393284,28.869092,0.5,2
uniform_s500_n300_seed4004,220,470.699341,344.610106,261.933773,0.5,10
uniform_s500_n300_seed4004,221,429.277774,120.588344,82.412145,0.5,4
uniform_s500_n300_seed4004,222,496.514407,67.791537,33.449716,0.5,2
uniform_s500_n300_seed4004,223,326.788667,303.975982,369.479474,0.5,13
uniform_s500_n300_seed4004,224,104.40068,163.702335,31.169354,0.5,2
uniform_s500_n300_seed4004,225,267.531887,157.770817,413.770917,0.5,15
uniform_s500_n300_seed4004,226,325.712301,342.912943,233.289412,0.5,9
uniform_s500_n300_seed4004,227,244.937049,409.480578,198.11778,0.5,7
uniform_s500_n300_seed4004,228,55.828121,270.829206,473.385912,0.5,17
uniform_s500_n300_seed4004,229,71.813752,38.081221,485.337459,0.5,17
uniform_s500_n300_seed4004,230,219.658022,377.188249,164.28114,0.5,6
uniform_s500_n300_seed4004,231,313.27559,199.923773,304.804105,0.5,11
uniform_s500_n300_seed4004,232,40.611328,364.452761,125.333222,0.5,5
uniform_s500_n300_seed4004,233,434.247165,142.870929,1.86553,0.5,1
uniform_s500_n300_seed4004,234,382.212161,450.099214,243.918879,0.5,9
uniform_s500_n300_seed4004,235,100.7354,433.148547,246.39957,0.5,9
uniform_s500_n300_seed4004,236,14.766879,433.070437,233.7684,0.5,9
uniform_s500_n300_seed4004,237,264.506899,240.024913,8.480266,0.5,1
uniform_s500_n300_seed4004,238,146.880152,113.604874,158.125546,0.5,6
uniform_s500_n300_seed4004,239,130.28142,258.445016,150.757505,0.5,6
uniform_s500_n300_seed4004,240,382.712737,442.783288,338.810662,0.5,12
uniform_s500_n300_seed4004,241,374.266267,354.691767,403.929773,0.5,14
uniform_s500_n300_seed4004,242,96.721272,269.097094,465.189304,0.5,16
uniform_s500_n300_seed4004,243,129.701175,282.902172,187.626038,0.5,7
uniform_s500_n300_seed4004,244,381.166982,245.125486,5.897077,0.5,1
uniform_s500_n300_seed4004,245,190.646731,421.065338,331.597438,0.5,12
uniform_s500_n300_seed4004,246,307.196011,360.72751,71.882528,0.5,3
uniform_s500_n300_seed4004,247,471.795679,404.649214,12.101677,0.5,1
uniform_s500_n300_seed4004,248,364.350327,445.576609,460.755503,0.5,16
uniform_s500_n300_seed4004,249,179.711691,243.76795,248.572113,0.5,9
uniform_s500_n300_seed4004,250,71.381189,406.138649,139.891309,0.5,5
uniform_s500_n300_seed4004,251,48.826473,210.963412,108.956407,0.5,4
uniform_s500_n300_seed4004,252,309.202185,429.737713,342.9834,0.5,12
uniform_s500_n300_seed4004,253,86.760293,416.213563,45.995633,0.5,2
uniform_s500_n300_seed4004,254,155.043246,184.492415,472.997842,0.5,17
uniform_s500_n300_seed4004,255,426.674793,350.837427,14.449939,0.5,1
uniform_s500_n300_seed4004,256,87.516433,198.590966,472.46479,0.5,17
uniform_s500_n300_seed4004,257,472.212339,300.761877,163.112578,0.5,6
uniform_s500_n300_seed4004,258,104.119986,481.737416,42.984223,0.5,2
uniform_s500_n300_seed4004,259,310.954535,5.580757,345.120363,0.5,12
uniform_s500_n300_seed4004,260,152.013961,412.718254,351.179738,0.5,13
uniform_s500_n300_seed4004,261,384.18486,196.772474,408.559992,0.5,14
uniform_s500_n300_seed4004,262,369.105602,190.724888,161.079499,0.5,6
uniform_s500_n300_seed4004,263,119.00412,56.495061,311.751132,0.5,11
uniform_s500_n300_seed4004,264,493.582419,170.796396,219.019729,0.5,8
uniform_s500_n300_seed4004,265,47.960443,400.299791,154.771978,0.5,6
uniform_s500_n300_seed4004,266,246.970306,424.297632,273.678646,0.5,10
uniform_s500_n300_seed4004,267,319.621692,169.169755,62.155172,0.5,3
uniform_s500_n300_seed4004,268,182.404098,9.392355,156.729641,0.5,6
uniform_s500_n300_seed4004,269,36.575514,390.142211,181.258533,0.5,7
uniform_s500_n300_seed4004,270,222.87739,122.291623,14.205866,0.5,1
uniform_s500_n300_seed4004,271,24.776962,399.141251,384.370484,0.5,14
uniform_s500_n300_seed4004,272,116.755378,318.877132,475.081049,0.5,17
uniform_s500_n300_seed4004,273,29.662129,361.567155,116.560632,0.5,5
uniform_s500_n300_seed4004,274,474.88729,361.178093,417.91716,0.5,15
uniform_s500_n300_seed4004,275,32.526861,98.924067,493.6806,0.5,17
uniform_s500_n300_seed4004,276,403.113994,385.80618,66.169224,0.5,3
uniform_s500_n300_seed4004,277,183.384015,301.976815,320.442165,0.5,12
uniform_s500_n300_seed4004,278,199.584768,356.353115,461.243816,0.5,16
uniform_s500_n300_seed4004,279,470.081109,440.547649,243.972007,0.5,9
uniform_s500_n300_seed4004,280,2.241864,282.857012,495.316342,0.5,17
uniform_s500_n300_seed4004,281,216.429783,99.226376,43.157618,0.5,2
uniform_s500_n300_seed4004,282,433.206681,212.26186,269.72674,0.5,10
uniform_s500_n300_seed4004,283,456.706333,174.356612,413.036584,0.5,15
uniform_s500_n300_seed4004,284,497.522984,36.566217,94.507485,0.5,4
uniform_s500_n300_seed4004,285,364.181463,463.369523,420.995902,0.5,15
uniform_s500_n300_seed4004,286,455.525722,308.370974,137.679556,0.5,5
uniform_s500_n300_seed4004,287,367.794599,225.301131,258.039071,0.5,9
uniform_s500_n300_seed4004,288,392.601862,420.656894,473.878985,0.5,17
uniform_s500_n300_seed4004,289,490.732563,311.546078,483.707245,0.5,17
uniform_s500_n300_seed4004,290,350.141031,6.764035,92.324356,0.5,4
uniform_s500_n300_seed4004,291,436.175964,403.276022,59.612863,0.5,3
uniform_s500_n300_seed4004,292,317.110327,139.292547,333.486731,0.5,12
uniform_s500_n300_seed4004,293,423.085143,222.480629,138.365026,0.5,5
uniform_s500_n300_seed4004,294,404.834151,5.895954,328.940285,0.5,12
uniform_s500_n300_seed4004,295,435.793825,19.265332,97.198023,0.5,4
uniform_s500_n300_seed4004,296,454.35285,459.055943,403.657586,0.5,14
uniform_s500_n300_seed4004,297,317.126433,295.417772,469.015587,0.5,16
uniform_s500_n300_seed4004,298,286.703199,200.635925,120.493311,0.5,5
uniform_s500_n300_seed4004,299,39.314697,476.259074,492.662244,0.5,17
uniform_s500_n300_seed4005,0,463.83586,151.323214,319.841439,0.5,11
uniform_s500_n300_seed4005,1,369.321722,404.847289,165.131386,0.5,6
uniform_s500_n300_seed4005,2,70.177042,403.589271,451.914688,0.5,16
uniform_s500_n300_seed4005,3,51.212281,168.891871,313.158975,0.5,11
uniform_s500_n300_seed4005,4,110.657936,132.056193,377.037474,0.5,13
uniform_s500_n300_seed4005,5,497.736294,491.794571,144.042884,0.5,6
uniform_s500_n300_seed4005,6,134.425094,478.884911,479.970191,0.5,17
uniform_s500_n300_seed4005,7,439.90358,277.112163,354.315175,0.5,13
uniform_s500_n300_seed4005,8,465.972583,448.717363,62.544715,0.5,3
uniform_s500_n300_seed4005,9,148.282123,5.606711,70.116066,0.5,3
uniform_s500_n300_seed4005,10,162.529991,176.856506,169.536977,0.5,6
uniform_s500_n300_seed4005,11,119.910696,27.875917,163.535276,0.5,6
uniform_s500_n300_seed4005,12,464.821472,343.967602,238.80552,0.5,9
uniform_s500_n300_seed4005,13,294.343095,288.189513,97.095835,0.5,4
uniform_s500_n300_seed4005,14,163.530525,475.184465,141.650271,0.5,6
uniform_s500_n300_seed4005,15,452.642804,341.440028,111.620209,0.5,5
uniform_s500_n300_seed4005,16,216.859319,111.437868,42.942607,0.5,2
uniform_s500_n300_seed4005,17,444.500134,360.055387,444.507332,0.5,16
uniform_s500_n300_seed4005,18,117.094943,468.447834,125.936439,0.5,5
uniform_s500_n300_seed4005,19,307.269674,294.113212,330.893034,0.5,12
uniform_s500_n300_seed4005,20,164.841956,421.569483,381.14573,0.5,14
uniform_s500_n300_seed4005,21,251.345442,134.328937,317.01921,0.5,11
uniform_s500_n300_seed4005,22,362.962112,138.638735,39.181582,0.5,2
uniform_s500_n300_seed4005,23,340.306136,186.458022,106.041798,0.5,4
uniform_s500_n300_seed4005,24,112.606252,14.075056,151.630736,0.5,6
uniform_s500_n300_seed4005,25,127.495829,132.185655,248.952746,0.5,9
uniform_s500_n300_seed4005,26,39.548559,301.704721,416.441151,0.5,15
uniform_s500_n300_seed4005,27,114.598288,359.273558,122.377434,0.5,5
uniform_s500_n300_seed4005,28,137.172754,139.193022,397.909068,0.5,14
uniform_s500_n300_seed4005,29,75.577279,79.499543,486.584856,0.5,17
uniform_s500_n300_seed4005,30,342.153259,405.740832,388.488681,0.5,14
